Gene.symbol	Gene.ID	adj.P.Val	logFC
PSG11	5680	0.891843685299496	-0.0252062162838027
		0.89194161969237	0.0832139105147824
		0.892079183752557	-0.0710943217571218
BRDT	676	0.892079183752557	-0.0238291458454047
		0.892098561997747	-0.0566521348458169
		0.892221544672216	0.0974953012360089
		0.892388879125968	-0.0277712554539016
PMS2	5395	0.892388879125968	0.0459810448392526
KRTAP13-2	337959	0.892426647258245	0.0162129476727033
		0.892426647258245	-0.0223414600721545
PCDH19	57526	0.892432265909521	0.0400887547397071
MIR211	406993	0.892434319714003	0.0374904029137264
BIRC2	329	0.892435621481567	0.0496620224356423
		0.892549221092609	0.0175523619478484
IL9R	3581	0.89269053901054	0.0578921156859478
GDAP2	54834	0.892773583353589	-0.0417487265817051
SCARA5	286133	0.892773583353589	0.0252692833301156
		0.892773583353589	-0.0785066478526231
CLPSL2	389383	0.89299226638019	0.0280522137634174
		0.89299226638019	-0.0317569540339568
		0.89299866941114	-0.0314343752264219
TAF11	6882	0.893048488173712	-0.0326213695089823
		0.893048488173712	0.0686247039717225
OR5K2	402135	0.893080604636581	0.025662287174308
NGB	58157	0.893200050528126	-0.0284747951138211
		0.893277099573079	0.0367681599589602
CHRNB3	1142	0.893461481452902	0.0229600214894568
		0.893513684388888	-0.0420867105251714
		0.893513684388888	-0.0334779164324663
ZNF273	10793	0.893513684388888	-0.0669323221080429
MIF4GD	57409	0.893513684388888	-0.0380381680494688
		0.893513684388888	-0.0990257761197029
RARRES2	5919	0.893513684388888	-0.0334604652196058
ATP10B	23120	0.893513684388888	0.024774756841504
		0.89356458982167	-0.0479654611680518
		0.893598325691739	-0.0583083775871289
MIR382	494331	0.893851381383235	-0.0290804282588124
RAN	5901	0.894031958065616	0.0490373191675122
		0.894037250572334	-0.0222233336941255
		0.894037250572334	-0.0564309074293989
ARHGAP19-SLIT1///ARHGAP19-SLIT1///ARHGAP19	100533184///100533184///84986	0.894037250572334	-0.0815403602974705
		0.894037250572334	-0.0306849930913957
		0.894062106627335	0.0319992376437135
LOC440934	440934	0.894062106627335	-0.0347435389967776
		0.894166548956686	-0.0448738293745468
KRT27	342574	0.894166548956686	-0.0267695993727117
ZIC2	7546	0.894166548956686	-0.0442945249523508
LOC100130713	100130713	0.894188099084633	-0.0770179581354657
BUD31	8896	0.894188099084633	-0.0410793117681347
SEMA6C	10500	0.89418823118839	0.0533198371354393
		0.894206943590129	-0.0363391848109478
		0.894308069257329	-0.0434706019619071
MIR1-1HG	128826	0.894342283116559	0.0326655862493874
		0.8943722387177	-0.0459314184227591
		0.894554419191903	-0.0607536442250076
		0.894554419191903	0.0300670195149868
		0.894687784478801	-0.0339130065807582
WBSCR27	155368	0.894773688106826	0.0312497281718089
		0.894796925122414	0.0414808890354106
		0.894796925122414	0.026434092274723
OR1N2	138882	0.894796925122414	-0.0303008105536495
EXOC3L1	283849	0.894796925122414	0.029524900390447
		0.894796925122414	-0.0769662912340046
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	730755///728279///85294///81872	0.894796925122414	0.0378006742192731
		0.894796925122414	-0.036191052757458
		0.894796925122414	0.043652179692792
		0.894796925122414	-0.0559695571234204
DAW1	164781	0.894796925122414	-0.0209577949190689
		0.894796925122414	-0.0394148590349266
SBNO1	55206	0.894823302242682	0.0562215414109009
GJA5	2702	0.894823302242682	-0.0719592702670706
		0.894952898880777	-0.0351094448345366
OR2A5	393046	0.895007097423883	-0.0262469726762671
		0.895007097423883	-0.0317091296073522
COQ8A	56997	0.895052825483539	-0.0446050684070727
HDAC10	83933	0.895052825483539	0.0337859163196876
		0.895097300164101	-0.0200418089812477
SYT13	57586	0.895226524574489	0.027303187628767
HDAC4	9759	0.895226524574489	-0.0577818295972952
		0.895300486661955	0.0212919369219349
		0.895319018449072	0.0350118911197148
		0.895325762578443	-0.0381211319532859
ERVH-4	51359	0.895325762578443	-0.0482271306041788
		0.895325762578443	0.0241136564148223
SNORD20	6082	0.895345181914273	-0.0704856932194042
		0.89537963019372	0.0776377851897827
MIR128-2	406916	0.89537963019372	0.0501958228786439
SCN5A	6331	0.89537963019372	0.0279351893814019
IMMT	10989	0.89537963019372	0.040785283152502
RAI14	26064	0.89537963019372	-0.093875327235398
PDE4A	5141	0.895457928522709	0.046902278341765
		0.895457928522709	0.064102337713372
C15orf38-AP3S2///ARPIN	100526783///348110	0.895457928522709	0.0349064113873832
MIR182	406958	0.895457928522709	-0.0331585725391861
		0.895457928522709	0.0189062509956184
GPR35	2859	0.895590518635155	-0.0304822567177414
		0.895590518635155	-0.0428409095998172
		0.895694198828891	0.0691662199726677
		0.895716028036107	-0.0980075491233845
RNF165	494470	0.895722358577681	-0.0494667257221844
FAM35A	54537	0.895722358577681	-0.0450803627010083
GTF3C2	2976	0.895763031606456	-0.0250757883336625
RAPGEF5	9771	0.895781335331189	0.0995841789734531
POU2F3	25833	0.89580876822229	-0.0244124300517479
SBSPON	157869	0.895866895598235	-0.0424077518166577
PPP1R12B	4660	0.895978013459007	0.0498072717393683
KBTBD8	84541	0.895978013459007	0.0667959847383131
SLC6A17	388662	0.895978013459007	0.0321911169507505
		0.895978013459007	0.0379975262428696
		0.895978013459007	-0.0381475666326665
FAM49B	51571	0.89612539892142	0.0381214890745216
PGLYRP1	8993	0.896152828263922	-0.0329011142053623
SPOCD1	90853	0.896152828263922	0.0306816650712136
TEX29	121793	0.896152828263922	0.0242077899357946
DDR2	4921	0.896344307616547	-0.0296982836528628
FAM110C	642273	0.896344307616547	-0.0395713356819094
		0.896348196971471	0.0205319431599866
		0.896348196971471	0.0720164392453801
		0.896348196971471	0.0330246946932444
SSBP3	23648	0.896397056699149	-0.0718658646569637
		0.896456767761855	0.0240056628858611
		0.896456767761855	-0.0404640884898297
REP15	387849	0.896457220707912	0.0449885763714541
SOX21	11166	0.896457220707912	-0.029828929812818
OR4K15	81127	0.89662260850032	-0.0313486644698844
NPDC1	56654	0.896850589012304	-0.060728467829958
C8orf4	56892	0.896850589012304	-0.0496294621265085
XAGE-4	139629	0.896850589012304	0.0395119174215406
OR7A17	26333	0.896850589012304	-0.0276870097572273
TMSB4Y///TMSB4XP6///TMSB4XP2///TMSB4XP1///TMSB4X	9087///7120///7116///7115///7114	0.896850589012304	-0.0994696614484543
		0.896850589012304	0.0766643433806324
LACRT	90070	0.896850589012304	-0.0322105944723563
RAB17	64284	0.896924885650482	-0.0407160201888201
		0.896938535584844	0.030896925340083
SGIP1	84251	0.896938535584844	0.0389239796764418
SCP2D1	140856	0.897000840611676	-0.0226953981348239
TIAM2	26230	0.897000840611676	0.108800940153728
		0.897000840611676	0.0354749942634891
OR2T6	254879	0.897000840611676	-0.0286447307662345
		0.897000840611676	0.0206727719809208
WIF1	11197	0.897000840611676	0.0285322530739718
ZNF212	7988	0.897000840611676	-0.0584619894446057
RHBDL1	9028	0.897000840611676	-0.0282174781293438
GDA	9615	0.897000840611676	-0.0647368271100626
ABCC12	94160	0.897000840611676	0.0225338106456947
SNORA15	677803	0.897000840611676	-0.0516806154480465
		0.897000840611676	0.0149655793634564
LRRC36	55282	0.897000840611676	-0.0337889658952024
		0.897000840611676	-0.0173816236922431
		0.897000840611676	-0.0635086343743536
FAM168B	130074	0.897000840611676	-0.0293729876998263
BRMS1	25855	0.897000840611676	-0.039668651623594
SLCO4A1-AS1	100127888	0.897000840611676	0.0257748809280587
LRRC14B	389257	0.897000840611676	-0.0819153824783534
EPHA5	2044	0.897000840611676	-0.0415468671915895
		0.897000840611676	0.0291596455270868
SCP2	6342	0.897094615411726	0.0865153749448879
ZNF555	148254	0.897111405631555	0.0537098267319127
		0.89728941520193	0.0523675129548167
		0.897300277231522	-0.0358511444534209
FAM84A	151354	0.897320771094452	0.0363390890867272
ARHGDIA	396	0.89763834465183	0.0371979144772414
		0.897789283453003	0.0480422139876406
		0.897789283453003	-0.0691794528530272
TMTC1	83857	0.897789283453003	0.0372420311554507
		0.897789283453003	-0.0430648847213262
		0.897833355918496	0.0458864464112354
		0.897912076893519	0.0656511229324597
LOC400997	400997	0.89791508847099	-0.0349390645735959
		0.898089021249175	-0.0286815543642716
KLC4	89953	0.898111381888044	0.0254469973686096
ZNF664-FAM101A///FAM101A	100533183///144347	0.898111381888044	-0.0373056443460298
		0.898164447397301	-0.0566539202880243
KRTCAP2	200185	0.898164447397301	-0.0475111627174041
RABGGTA	5875	0.898164447397301	-0.0285225274142142
		0.898164447397301	0.0371917881205679
HSPB7	27129	0.898340143774542	0.0269755226757793
		0.898367448984763	-0.0237286944973767
OR6C74	254783	0.898390384785756	0.0208843968026731
		0.898390384785756	-0.0492134603918961
DDN	23109	0.898390384785756	0.0450564833507308
SERPINA5	5104	0.898390384785756	0.0283641575939551
HIST1H2BB	3018	0.89841424161722	0.0999388921074029
TGM7	116179	0.898454954887569	0.026683196591792
		0.898510825860335	-0.0693486279639384
MYO9B	4650	0.898510825860335	0.0363036363350844
PSMD10	5716	0.898510825860335	0.0884803883380236
MAP3K19	80122	0.898510825860335	0.0171986418137755
		0.898673826769573	-0.0221450138053911
		0.898673826769573	-0.0249178387948663
		0.898673826769573	0.0470403704413016
SMARCD3	6604	0.898673826769573	0.0436046518677351
SYNGR3	9143	0.89871066688459	-0.0318902537661661
		0.89871066688459	0.0292475168572772
		0.898749983580339	-0.0298399385828225
TNXB///ATF6B	7148///1388	0.898907614963312	0.0430512195584978
SNORA71D	677840	0.899037891898983	-0.12363417038612
C12orf76	400073	0.899065226038663	0.0301476654146979
HIST1H1E	3008	0.899065226038663	0.0617183683758196
		0.899065226038663	-0.0220788398632537
		0.899065226038663	0.081861968152511
RHOV	171177	0.899065226038663	0.0291885653892354
RNVU1-19	101954277	0.899065226038663	-0.0575925281714604
MEIS3///MEIS3P1	56917///4213	0.899176522649255	-0.0288440113122377
		0.899311970574859	-0.0334674418290848
		0.899311970574859	-0.0264253603090059
CXorf38	159013	0.899383961000945	0.0339795909634963
HENMT1	113802	0.899383961000945	-0.0998353024502663
EFNA2	1943	0.899525985232964	-0.0363661255881844
		0.899648660587624	0.0586643477323046
		0.899797097438924	0.0150077766408017
		0.899797097438924	-0.0640574261038438
		0.899840475849821	-0.023589746055892
		0.899840475849821	0.0173400194744424
		0.899840475849821	-0.0856220008065245
		0.899840475849821	0.0754399435117188
PPP1R1B	84152	0.899840475849821	0.0290565470513879
SLC22A7	10864	0.899894270979788	-0.0241725647516819
		0.899918046955821	0.0469629699427143
TBCK	93627	0.899999773373344	0.0448449901843642
NOL3	8996	0.899999773373344	-0.0287245554316415
		0.900057353579134	-0.0220112914766331
		0.90008606580865	-0.0653450071333408
TSC2	7249	0.90008606580865	0.0320638641748756
SLC47A2	146802	0.900147103291198	-0.0239068221750074
HSP90AB5P	442083	0.900254271168991	0.0275362099086522
RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2	729857///729540///727851///653489///400966///285190///84220///5903	0.900254271168991	-0.0526141165158212
CRX	1406	0.900278818603318	0.0248749786141684
MCAM	4162	0.900293957810089	-0.0726331851535749
KCNG4	93107	0.900299679188849	-0.0322785934295267
MAP3K2	10746	0.900299679188849	0.0370027690437045
		0.900299679188849	-0.0557897390311952
		0.900410775238029	-0.0664211400733272
CNNM1	26507	0.900431168887322	-0.0356545893991438
		0.900597157886745	-0.0468048988548917
		0.900737945043328	0.0506784038799104
		0.900811959362867	0.025793196278038
C6orf141	135398	0.900848345649636	-0.0431596426925207
		0.900848345649636	-0.0334297313248264
		0.900895679030696	-0.0512468492118403
		0.900895679030696	-0.0340866948157434
CHMP1B	57132	0.900895679030696	0.0473076679839988
		0.900895679030696	0.037675600221907
		0.900916105788698	0.0265127488942443
		0.900919612320279	0.0535220320254624
SKOR1	390598	0.900919612320279	0.0284673358552698
		0.900919612320279	0.0203829824678108
ZNF513	130557	0.900919612320279	-0.0299545707762485
		0.900941308897342	-0.0546191828895397
OR6A2	8590	0.900979440933037	0.0313380376417154
KRTAP20-4///SPATA31C2	100151643///645961	0.901039713987758	-0.0254535843841595
		0.901149594388302	-0.0342769911339205
IGBP1P1	280655	0.901149594388302	0.04684075365024
		0.901208773405921	0.0619393830468757
PON3	5446	0.901208773405921	0.0207179566259632
KCNMB4	27345	0.901309840239015	-0.0704709049523924
LOC440461	440461	0.901309840239015	-0.030671190651459
TMEM230	29058	0.901397697274383	-0.0259296234297945
PTPN20	26095	0.901422407736986	-0.0347815241890239
		0.901517165339687	-0.0478679655145289
YIPF6	286451	0.901626090575214	0.0390144470648668
		0.901626090575214	0.0473003937444361
WWC2-AS2	152641	0.901631358521273	0.033846156686363
		0.901732172363615	0.0481893847645747
		0.9017718031248	0.0283259279884676
LOC100289580	100289580	0.9017718031248	-0.0232258622349741
SFR1	119392	0.9018303939892	0.0728549892896497
		0.901909395719101	-0.0494507232960952
GAMT	2593	0.901993731095585	-0.0396657493189423
ZC3H7A	29066	0.902026907911607	0.0367720542865726
SNORA75	654321	0.902031781371518	-0.0649878940970385
UMOD	7369	0.902093302081842	0.0241895150915807
SHROOM3	57619	0.902133869302286	-0.0638472059205966
EIF2S3	1968	0.902269029291363	0.0352163155235701
		0.902377605566526	0.01940063431165
CASP6	839	0.902405775414042	0.0627947652929759
CNTNAP3B///CNTNAP3P2///CNTNAP3	728577///643827///79937	0.902405775414042	0.0501096520032673
TEX37	200523	0.902405775414042	0.0288202730562075
		0.902405775414042	-0.0161410235548338
		0.902405775414042	-0.0777613347879242
UTP3	57050	0.902405775414042	0.0694724782044993
LINC00308	54143	0.902424597521689	-0.0179562351070257
SHOX2	6474	0.902424597521689	-0.0595516660009228
		0.902446360958257	0.0802213770969455
RCN2	5955	0.902567026720363	-0.0385120370627137
AMBP	259	0.902659103254066	0.0357466460000104
MRPL11	65003	0.902726276970839	0.0443611936703618
SRRM3	222183	0.902726276970839	-0.029649836233907
		0.902726276970839	-0.0875373030938977
		0.902726276970839	-0.0289135863885521
		0.902804045719407	-0.0413140094244513
LOC146880	146880	0.902996811927129	-0.0332336925106675
MYBPC2	4606	0.903064448992681	0.03487151565994
PCDH9	5101	0.903064448992681	0.0841688475273461
PRLHR	2834	0.903067296079511	-0.0335273549151847
		0.903067296079511	0.0614766515420051
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2	100288520///100287441///645836///645402///392188///391627///391622///377630	0.903067296079511	0.0372557113623122
ZNF501	115560	0.903067296079511	0.0527297226285572
EPM2AIP1	9852	0.903109395416796	0.0423537413093715
		0.90314144171831	0.0522776407835828
		0.90314144171831	0.0538916138002796
		0.90314144171831	-0.0267149155151856
FOXA3	3171	0.90314144171831	0.0309071945402923
ADRA1B	147	0.90314144171831	0.0266257927345475
		0.90314144171831	0.0316281825605822
NKX3-2	579	0.90314144171831	-0.0293701191879849
		0.90314144171831	-0.0185633396994991
EFTUD1P1///EFL1	648809///79631	0.903187763567394	-0.0643183944674037
		0.903219803596522	-0.0223792486209433
		0.90345945008684	-0.0803749654143537
		0.903511773724353	-0.0229823065620547
CARM1	10498	0.903511773724353	0.0415506455359687
		0.903630835492748	-0.0334206472196463
SLCO6A1	133482	0.903641943458985	-0.0135133658853612
		0.903641943458985	0.0632002997468386
UBL5	59286	0.903641943458985	-0.0273376105783107
CYSRT1	375791	0.903672767904349	-0.0354119431853963
		0.903672767904349	0.0329050618775195
		0.903773934899221	-0.0289636330330989
		0.903773934899221	0.051010216612938
ADAT3	113179	0.903773934899221	-0.0268859549704805
		0.903773934899221	0.0459010061366314
ASIC5	51802	0.903794081443582	-0.0204298240635317
		0.903810800150035	-0.0319148055731144
		0.903928958615181	-0.0698437842875639
HOXD10	3236	0.903928958615181	-0.0302213534418212
MAPKBP1	23005	0.903928958615181	0.0505943418528627
COL11A2	1302	0.903980281155955	0.0315719778445329
KCNJ10	3766	0.904041342273882	0.0232072654087188
OBP2A	29991	0.904086154505707	0.0410024577680703
OR51G2	81282	0.904111950113542	0.0273870047864393
KCNJ15	3772	0.904125667878329	-0.0325057293474043
SHROOM1	134549	0.904125850456973	-0.0262466792333322
MIR188	406964	0.904292053699068	-0.0316223375655413
		0.904327327864684	0.0241642769525567
		0.904444454176173	0.0456003957110349
CHRD	8646	0.904458929167943	0.0270766857337374
		0.904458929167943	0.0614703023123404
C11orf70	85016	0.904458929167943	-0.0175300914266132
OR10D3	26497	0.904529063398088	0.0430125650278743
OR6C4	341418	0.904646341346144	0.0193341213822866
KCTD9	54793	0.904748178441465	-0.0430553452277866
PRPSAP1	5635	0.904997283781043	0.0403665442253676
		0.904997283781043	0.0364906225460881
NTSR2	23620	0.904997283781043	-0.0277822347766898
		0.904997283781043	-0.0235127785954052
RAG2	5897	0.905025475537165	-0.153676070393906
		0.905040541649459	0.0307598526215314
ZFP64	55734	0.905055834700873	-0.0267012968641946
ZPLD1	131368	0.905055834700873	-0.021148627869108
SAMD14	201191	0.905055834700873	-0.0239615915025171
SOX18	54345	0.905128893819428	-0.0348170496711928
EYS	346007	0.905153605260828	0.0365929974114683
		0.905200219956732	0.0375053621617458
ECH1	1891	0.905322821849218	0.0466419556495818
RNF150	57484	0.905406610543562	0.0772294974046321
AMIGO3	386724	0.905411288232457	0.0413223976111032
PPP4R2	151987	0.905471027400476	-0.0564080935644249
LOC728196///MIR34C	728196///407042	0.905471027400476	-0.0186689202610428
MMP11	4320	0.905471027400476	0.0342070066724061
DCAF4L2	138009	0.905603828008826	-0.0414594953674357
		0.905603828008826	-0.0863300183012581
PRAC1	84366	0.905603828008826	-0.0313389007307663
		0.905653486123608	-0.0124713388218187
TMPRSS9///TMPRSS9	360200///360200	0.905662357985116	0.024087756540121
		0.905873443057831	-0.018342926428776
OR6M1	390261	0.905918006440904	-0.019401906313917
		0.906046931644445	0.024234993496099
CENPL	91687	0.90611514933957	0.0577725666022513
		0.90615415152226	-0.0709145333923589
MRGPRD	116512	0.906316421556505	0.0344483501601021
		0.906348332880286	-0.0254811886325168
		0.906384065918434	-0.0316256591877897
FHL5	9457	0.906384065918434	-0.0268992549534697
MAP1B	4131	0.906384065918434	0.0809353243929949
CELF5	60680	0.906384065918434	0.0303747013547211
MMP13	4322	0.906384065918434	-0.0205776527985098
GOLPH3L	55204	0.906384065918434	0.0502357803377089
UBQLN4	56893	0.906384065918434	-0.0277878219816019
		0.906398511436685	0.0278925039470597
MRPS31P5	100887750	0.906398511436685	0.0457397083189726
ARHGAP21	57584	0.906544220888419	0.0912285083261484
		0.906544220888419	0.0468388978104208
		0.906544220888419	-0.0377701461963942
		0.906544220888419	-0.0736138641370054
OTP	23440	0.906544220888419	-0.0360758891081794
UBXN2B	137886	0.906544220888419	-0.0515443734414722
ST6GALNAC6	30815	0.906544220888419	-0.0505834305127317
GUCA2A	2980	0.906544220888419	-0.0287725152021228
DUSP9	1852	0.906544220888419	-0.0408224366696812
UNC13D	201294	0.906544220888419	0.0437514406203965
CACNA1S	779	0.906751048174818	0.0209360024946563
SYCP1	6847	0.906776450584743	0.0116473809681579
UTS2B	257313	0.906776450584743	0.0277361765810467
		0.906776577509436	0.0219101196307685
		0.906985498224397	-0.0397011955164253
ZNHIT2	741	0.907113917095308	-0.0277955775378596
LINC00312	29931	0.907113917095308	-0.0221344060465856
PHRF1///PHRF1	57661///57661	0.907162802670415	0.0241548124184101
SLC35E3	55508	0.907327843785239	0.0731192844693496
ADAMTS5	11096	0.907389296294403	-0.0273549450987587
		0.907502072603952	0.0455819735939169
STAG3	10734	0.907502072603952	0.063906366331163
		0.907578407878657	0.0655195749277304
		0.907578407878657	-0.0528554072457101
PRKACA	5566	0.907592587647103	0.0328754510334219
		0.907655725500604	-0.0131471192182513
		0.907666781907544	-0.01717498696779
		0.907666781907544	-0.0611064688063987
		0.907666781907544	-0.0623077352848886
WASH1	100287171	0.907723763427435	-0.0382998673642794
NCAPH2	29781	0.907739037177034	-0.0345444914029871
AVIL	10677	0.907739037177034	-0.0657538450903479
PIP	5304	0.908155933921986	0.0230656327156202
TMEM8C	389827	0.908155933921986	0.0257105726028062
AQP10	89872	0.908259602042047	-0.0279564049683385
		0.908293002592215	0.0177662681755968
MYH4	4622	0.908293002592215	-0.0182260657104565
		0.908293002592215	-0.0656794250630623
CXorf66	347487	0.908339678067851	-0.0172138407632341
		0.908339678067851	-0.0234244224049203
BBOF1	80127	0.908339678067851	0.0481571261867444
		0.908373221222685	-0.0278326003369949
CAAP1	79886	0.908373221222685	-0.0411760474039973
		0.90845405300186	-0.0245598470667714
FOXL1	2300	0.908492546044688	0.0580685992304435
		0.908511089022744	0.0193154990868991
PCYT2	5833	0.908514829047994	-0.048613477133439
LCN9	392399	0.908519360629987	-0.0271443844982109
NELFCD	51497	0.908650381606452	0.0328685430731461
UBR4	23352	0.908650381606452	-0.0287121017533121
		0.908650381606452	-0.0227130859824012
		0.908654790455891	-0.0139379640173485
TULP2	7288	0.908654790455891	0.0251352587355353
KDM6B	23135	0.908654790455891	0.0407754221901593
		0.90881710832371	0.0161237628305559
SUMO1P1	391257	0.90881710832371	0.0498515743753556
C16orf91	283951	0.90881710832371	-0.0325275109299108
RPLP1	6176	0.908846580536243	0.0656893067330628
SLC15A1	6564	0.908846580536243	0.0199151828672628
		0.908847143690738	0.0614582369666197
DOLPP1	57171	0.908847143690738	-0.0369097655719512
		0.908847143690738	-0.0437030996982521
		0.909096371402969	-0.0627832837750759
PCK2	5106	0.909096371402969	0.0417543066196275
MAGEA1	4100	0.909096371402969	0.0396096282817782
DPYSL4	10570	0.909182123401794	-0.0347646608270571
LOC107985946	107985946	0.909262471140613	0.0262877558826817
		0.909262471140613	0.0271120889153602
CACNA1C	775	0.909262471140613	0.0285677459007601
CYP4B1	1580	0.909316774849517	-0.0246235312369389
		0.909316774849517	-0.0135169347583712
		0.909322174831923	0.0295777645063353
PIK3C3	5289	0.909385221586278	0.0517554573401284
RMDN1	51115	0.909387637458534	0.0397236766824411
MIR193A	406968	0.909441764872479	0.0359156221378312
TMEM75	641384	0.909537544940484	0.028852339157682
		0.909537544940484	0.0356106665970692
		0.909655077964404	0.0281432924141103
THAP5	168451	0.909655725109805	-0.0383010142972093
TAT	6898	0.90965886991427	-0.0219174851500754
		0.90965886991427	-0.0252898890601405
		0.909693970153202	0.043985158168458
TSPAN8	7103	0.909705300471535	-0.0510299388496622
SERPINA7	6906	0.909705300471535	0.0149153238172244
VWA5B2	90113	0.909786888776324	-0.0343429755093307
		0.909817114197422	-0.0357194776699341
		0.909939701388609	-0.0235789057642712
COL12A1	1303	0.910083746553963	0.0144358097658803
FDPSP2///FDPS	619190///2224	0.910083746553963	-0.0434531565050453
		0.910102031216951	0.0276963272630826
		0.910197373597001	0.0411585287932912
TRIM49C///TRIM49B///TRIM49	642612///283116///57093	0.910197373597001	-0.0229390385734329
TSPAN11	441631	0.910218713814004	0.0333505728951558
		0.910289768243928	-0.0516715191181856
MIR26B	407017	0.910289768243928	-0.0318024938821404
		0.910289768243928	-0.023431991937946
FAM53A	152877	0.910293885666789	0.0208063953249251
		0.910451787986892	-0.0177045084852359
		0.910451787986892	0.048310684968973
CLVS2	134829	0.910451787986892	-0.0202708976658776
DHX8	1659	0.910451787986892	-0.0255578118777873
		0.910462766676088	-0.0287429574741429
WTH3DI///RAB6C///RAB6A	150786///84084///5870	0.910492854385233	-0.0470151982908114
		0.910494098668339	-0.0221238443678584
		0.910528783132951	-0.0259406104886089
LRRN1	57633	0.910579144385471	-0.0856575325112359
		0.910640238462072	-0.0362083063177234
		0.910648115168959	-0.033530838576258
OR2J3///OR2J2	442186///26707	0.910660338578666	-0.020343159770567
		0.910664632523906	0.0344639295910718
		0.910706050788624	-0.0182413940683865
C8orf58	541565	0.910706050788624	0.0263736302396023
RPS4Y1	6192	0.910706050788624	-0.179174565592395
PTOV1	53635	0.910706050788624	-0.0257265203615251
		0.91074175654792	0.0616272667791637
		0.910783170443653	-0.0283600057669449
NDUFB9	4715	0.910783170443653	-0.0382550763270846
LOC401281	401281	0.910870835509737	-0.0280653268519595
OR1I1	126370	0.91092292940772	-0.0242171892793808
		0.910990264708709	0.0761383535215696
MIR302A	407028	0.910990264708709	-0.0129368892276043
CCDC36	339834	0.910990264708709	0.0205746696224343
CFI	3426	0.910990264708709	-0.0425116427989498
CDV3	55573	0.910990264708709	-0.0223488000726508
ITGB2	3689	0.910990264708709	-0.0742571415325202
		0.911124464627112	-0.0256302413535536
MUC15	143662	0.911124464627112	0.0205191519510857
C10orf126	283080	0.911124721765054	-0.0260198559980775
CLIP3	25999	0.911124721765054	0.0439624407919581
TACR3	6870	0.911125327760905	-0.0200781196193294
POLR1C	9533	0.911156303516152	0.0582995913166657
		0.91130745933475	0.0185708248046943
SLC35A2	7355	0.91134383849152	-0.0325592484679937
LOC100421561///FAM133CP///FAM133DP///FAM133B	100421561///728640///728066///257415	0.911575730761924	-0.0442720660393014
SEC24B	10427	0.911577147440731	-0.0292080561965378
		0.91163529257301	0.0376661609834699
		0.91163529257301	-0.033595586561157
		0.91163529257301	-0.0386921847257105
		0.91163529257301	0.0458916540386838
		0.91163529257301	-0.0342497434054962
		0.91163529257301	-0.0249677057205386
		0.91163529257301	-0.0436525256076501
MYOG	4656	0.911935543562663	0.0235013544197358
ST6GALNAC5	81849	0.911935543562663	-0.0289436334791731
DUX4///DUX1///DUX5	100288687///26584///26581	0.912013386748508	0.0555803190931705
		0.912047164169029	-0.0327070746107552
DAOA	267012	0.912047164169029	-0.0186791508016055
LDHD	197257	0.912134718041701	0.0260156538210614
		0.912134718041701	-0.027415397040667
		0.912217375350693	-0.0556211460400888
		0.912217375350693	-0.0465021718527394
		0.912217375350693	0.0242360069371124
FUT9	10690	0.912217375350693	-0.0167761859926649
TBX3	6926	0.912217375350693	-0.0313106092553346
		0.912217375350693	-0.0314995087259984
LOC100129924	100129924	0.912268768973704	0.032868963447636
TM6SF2	53345	0.912268768973704	-0.0206208838860613
		0.912416014743139	0.0561772205385545
ZPR1	8882	0.912700092315373	-0.032658171877328
MURC	347273	0.912700092315373	0.0403405125223779
GLI1	2735	0.912707004796889	0.0272264032973393
ADH7	131	0.912707004796889	-0.0226939880659716
		0.912838695258595	0.00966592510679609
ARL4A	10124	0.912845008464004	-0.0469873152155031
		0.912889030970408	-0.0400599518532383
DRP2	1821	0.912889030970408	0.0348672044404661
		0.912908398579929	0.0776279774577873
		0.912908398579929	0.0404913114305172
		0.912908398579929	0.0220431785772122
PKD1	5310	0.912918799568087	-0.0245497491358879
		0.913016770658981	0.0189717084343237
CEP192	55125	0.913196620942069	-0.032543588267016
LINC01587	10141	0.913196620942069	0.0231479455021821
CTDSPL2	51496	0.913196620942069	-0.0320908982693968
LRP2	4036	0.913196620942069	0.0367972372210121
LIN52	91750	0.913196620942069	0.0337969933282558
EXOSC10	5394	0.913230491445836	-0.036718090297251
NDUFV2	4729	0.913230491445836	0.0332726082375938
RPUSD3	285367	0.913321596322273	0.0398357381119414
		0.913321596322273	-0.0784284925290848
		0.913321596322273	-0.0254327547328517
PCDHA12	56137	0.913321596322273	-0.0416649215428677
		0.913321596322273	0.023528261972444
		0.913331001536208	0.0315168362629485
BTNL2	56244	0.913492797051029	0.0231460033849205
TBL1Y	90665	0.913492797051029	0.0581400900639957
		0.913661244722832	0.0304022001637256
		0.913664309187319	-0.026345828831047
CT55	54967	0.913700060169343	0.0607740866900066
		0.913829269536821	-0.0409114472793117
		0.914034087668938	0.0540265266008468
FRK	2444	0.914543490443338	0.0481184358876106
		0.914543490443338	0.0384152022440416
		0.914543490443338	0.0219304335619688
RFC4	5984	0.914593849697607	0.0516836535491869
		0.914657751368527	0.0376508133272786
		0.914657751368527	0.0182768407440239
		0.914657751368527	0.0578846008265579
NOL11	25926	0.914657751368527	0.0487112078386787
