Gene.symbol	Gene.ID	adj.P.Val	logFC
PTDSS1	9791	0.923432053123326	0.094118730749182
ZFP36	7538	0.923432053123326	0.233133165255229
SNORA48///EIF4A1	652965///1973	0.923432053123326	-0.137164967662583
C9orf62	157927	0.923432053123326	-0.0706355157039216
CELF2	10659	0.923432053123326	-0.135461253068469
FAM90A2P///FAM90A10P///FAM90A7P///FAM90A25P///FAM90A1	729689///441328///441317///389633///55138	0.923487488908734	0.0741497535338249
ST3GAL3	6487	0.923501091441945	-0.0997090736230408
SNORA23	677808	0.923727991941113	-0.389337189334476
ST8SIA1	6489	0.923743597941596	0.0921229564696087
ZCCHC4	29063	0.923743597941596	-0.0902464459511441
ALG2	85365	0.923808881536404	0.0964210731996742
		0.923821040695113	0.116280722124182
		0.923827672906686	0.101796681341177
ANKRD30B	374860	0.92385111184154	0.245122643943465
TMEM191B///TMEM191C///TMEM191A	728229///645426///84222	0.923878596062291	0.128413611119607
RNF128	79589	0.923935765483334	-0.0626139726287578
		0.923940853826082	-0.166709416656863
GGNBP1	449520	0.923940853826082	0.0588672770616014
POU6F2	11281	0.923940853826082	-0.0755186922468942
EPS8L1	54869	0.923940853826082	0.068269823171895
POLR2J3///POLR2J2///POLR2J4///POLR2J	548644///246721///84820///5439	0.923940853826082	0.115722074448364
SH3D21	79729	0.923940853826082	0.0679538869075156
		0.923962305682911	0.0804497835789211
		0.923962305682911	0.0431107265392154
DUSP22	56940	0.924001778215969	0.118182450481208
USP5	8078	0.924001778215969	-0.11789587897647
CIB4	130106	0.924001778215969	-0.112401650943954
		0.924019010376452	0.144013309042975
PPP1CB	5500	0.924019010376452	0.0564494521763077
RORC	6097	0.924030666249855	-0.132157538718792
FLG	2312	0.924063206183193	-0.09171240686487
GABRA6	2559	0.924063206183193	-0.0715928496320268
GRB10	2887	0.924063206183193	-0.263438400614869
		0.924063206183193	-0.0927370183562086
SLC22A14	9389	0.924138894354234	-0.0685968702320281
		0.924203646426017	-0.0928172183692793
		0.924203646426017	0.216640210459968
LPAL2	80350	0.924203646426017	-0.145336263340358
CMTM4	146223	0.92421542066382	-0.161041111032846
RHOBTB3	22836	0.92426622143522	-0.327690530156863
CLRN2	645104	0.924304154062364	-0.0751649220978767
DRD4	1815	0.924304154062364	-0.0938951391795753
		0.92430484292161	-0.12520313393562
OR2B2	81697	0.924462312986079	0.065738410439053
TTPA	7274	0.924570744729775	-0.179178825719607
		0.924684332913917	-0.124298377850164
		0.924761400569601	-0.13526006388121
LY6G6C	80740	0.924988942008287	0.0824352700379105
PELI3	246330	0.925019935359705	0.0967985904166664
		0.925045392776267	-0.0932788355380714
DSCR4	10281	0.925045392776267	0.108768450256863
RYK	6259	0.925045392776267	-0.280307178443461
		0.925045392776267	-0.0936130663004882
SYT8	90019	0.925045392776267	0.0584888978759794
SOX9	6662	0.925257011795172	-0.0687102361866003
DCLK1	9201	0.925260726004107	0.0685159415383985
ADAM11	4185	0.925260726004107	0.0753380815913411
CPA2	1358	0.925260726004107	0.0782736227975485
SNORD12C	26765	0.925283559688588	0.157257153552942
		0.925283559688588	0.120685825205882
CHRM4	1132	0.925283559688588	0.0971921231153621
GSTA5	221357	0.925283559688588	0.0681743934682992
		0.925283559688588	0.282526197263069
LRP5L	91355	0.925283559688588	-0.13800078673366
SAFB	6294	0.925283559688588	-0.130678066537905
PER1	5187	0.925283559688588	0.200081532428594
CCDC173	129881	0.925283559688588	0.0739635307151962
TAF9B	51616	0.925283559688588	0.168876047340523
		0.925324870438944	0.0583687606756542
		0.925329666843236	-0.0763975040991829
		0.925350889863931	0.0979593114803921
		0.925350889863931	0.0852413102570257
DGCR8	54487	0.925350889863931	-0.0878203237759809
BNC2	54796	0.925350889863931	-0.192104377346242
		0.925350889863931	-0.223367714343792
PDS5A	23244	0.925350889863931	-0.0947470650606181
GMEB2	26205	0.925350889863931	0.069229712891012
		0.925350889863931	0.117616918214051
TNKS	8658	0.925350889863931	-0.0796332595094764
SNHG1///SNORD25	23642///9303	0.925350889863931	0.220029987863072
SFR1	119392	0.925350889863931	0.190101168100492
PSG10P///PSG8///PSG11///PSG9///PSG7///PSG6///PSG5///PSG4///PSG3///PSG2///PSG1	653492///440533///5680///5678///5676///5675///5673///5672///5671///5670///5669	0.925350889863931	-0.0976732340805553
		0.925350889863931	0.0672229683669934
		0.925350889863931	0.181557404741505
		0.925350889863931	0.16075304458513
		0.925350889863931	0.065356507073365
		0.925350889863931	-0.0531954942179738
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///PKD1P2///NPIPA1///PKD1	105369154///101059953///101059938///100288332///642799///642778///339044///283955///9284///5310	0.925350889863931	-0.143988644212907
		0.925350889863931	0.227234202279576
RPL21P28///RPL21P19///RPL21P44///RPL21	100131205///641293///402176///6144	0.925350889863931	0.123268011970591
		0.925396231418284	0.0392927222200994
GALP	85569	0.925396231418284	-0.0798543440401955
PHF24	23349	0.925396231418284	0.0664688550024497
		0.925396231418284	-0.142316411587417
CDH19	28513	0.925396231418284	0.0486858901741836
STARD5	80765	0.925396231418284	-0.129927605537093
		0.925396231418284	0.0529152039866014
		0.925396231418284	0.160736477222875
SNORA56///DKC1	677835///1736	0.925396231418284	-0.124319108422223
RMDN2	151393	0.925396231418284	-0.133723121251799
TAS2R39	259285	0.925396231418284	0.0607479744132355
LNX2	222484	0.925396231418284	0.122065671285946
		0.925396231418284	-0.0913671629611104
		0.925396231418284	0.0698616599576787
CLEC4G	339390	0.925396231418284	-0.0923142562648689
SERPINB13	5275	0.925396231418284	0.0679182704782675
ASIP	434	0.925396231418284	0.0856581353315384
UBXN7	26043	0.925396231418284	0.0906917485588234
PRR25	388199	0.925396231418284	0.0740278735011453
TRPM4	54795	0.925396231418284	-0.120534838339705
FAM138E///FAM138D///FAM138C///FAM138B///FAM138A///FAM138F	100124412///677784///654835///654412///645520///641702	0.925415922028699	0.123368678103104
		0.925415922028699	-0.216209225191504
		0.925415922028699	-0.0525844601918295
YOD1	55432	0.925415922028699	0.210976915055229
RABL2A///RABL2B	11159///11158	0.925415922028699	0.108068515011928
ARHGEF3	50650	0.925415922028699	0.259601714860785
ZKSCAN7	55888	0.925415922028699	-0.153993429437907
KRTAP10-7	386675	0.925415922028699	-0.0959223080117635
IQCG	84223	0.925415922028699	-0.107418859552777
TM9SF1	10548	0.925415922028699	-0.0823204457593132
ZC3HAV1	56829	0.925415922028699	-0.102918003177287
C9orf106	414318	0.925415922028699	0.0829200635544129
TMEM150B	284417	0.925415922028699	0.101866275307517
IGHMBP2	3508	0.925415922028699	0.0605388465916672
		0.925415922028699	0.0422685254019606
SMIM24	284422	0.925415922028699	0.115503226226306
DZIP1L	199221	0.925415922028699	0.111211824933988
C5orf47	133491	0.925438940802523	0.0866698738924843
C7orf69	80099	0.925478197146466	-0.0568882794828425
NAV1	89796	0.925478197146466	0.315033907957027
CHKA	1119	0.925478197146466	0.133887388169445
TRAPPC3L	100128327	0.925478197146466	0.0706922706828434
FGFR2	2263	0.925478197146466	0.151502719101308
RBP7	116362	0.92555377496773	0.0999045985199358
PAPPA-AS1	493913	0.925582919827155	-0.0795467583032683
PTCH1	5727	0.925582919827155	0.271159234144934
ACAA1	30	0.925582919827155	-0.11881910223807
L1TD1	54596	0.925588044542427	0.0468342651705882
BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SLC7A5P2///SMG1	107282092///101060386///100271836///641298///595101///552900///440354///387254///23049	0.925588044542427	-0.124370315062416
ACOT13	55856	0.925685130252348	0.176691280990031
		0.925685130252348	0.0734134283558823
PGLYRP2	114770	0.925685130252348	0.0708923804084982
FAM87B///FAM87A	400728///157693	0.925685130252348	0.0760025006029421
		0.925685130252348	0.0916160201570264
		0.925685130252348	0.065454938877942
PTER	9317	0.925685130252348	-0.129767817087743
AGPS	8540	0.925685130252348	-0.233925697043137
TIE1	7075	0.925685130252348	-0.168672184010948
KCNF1	3754	0.925685130252348	0.0740106253727113
RHBDD1	84236	0.925685130252348	0.0946120353614361
		0.925685130252348	0.0933644768044122
KIAA1456	57604	0.925685130252348	-0.097021612979411
		0.925724847778846	0.0817182385276132
		0.925856025950803	0.187090033055227
		0.925895667602478	0.0551331207349666
		0.925895667602478	-0.0740666381050663
PCGF6	84108	0.925895667602478	-0.113214151835459
C4BPB	725	0.925895667602478	0.0724198748826792
		0.925895667602478	0.103503136500981
		0.925895667602478	0.0813075674192811
		0.925898906144003	0.0775280412388888
ZNF16	7564	0.925898906144003	0.0895229407669929
LIG4	3981	0.925898906144003	-0.223340506605064
		0.925898906144003	0.0558855652552293
HIVEP1	3096	0.925898906144003	-0.196903118052616
ITGB3	3690	0.925898906144003	0.24691364907925
		0.925898906144003	0.0400202312098035
LGI1	9211	0.925898906144003	0.0480198438385626
C11orf65	160140	0.925898906144003	0.0820004763151947
		0.925898906144003	-0.0765852566261427
		0.925898906144003	0.0775194712849654
		0.925898906144003	0.152638877397386
TMEM141	85014	0.925898906144003	0.108581072150818
LOC100287166	100287166	0.925898906144003	-0.0990781797179743
		0.925898906144003	0.0845299978026155
		0.925898906144003	0.0962170405142162
SRRD	402055	0.925898906144003	0.12480681337925
CD44	960	0.92593596578749	0.349878409783338
HNF1B	6928	0.92593596578749	0.0607716509508176
MORN5	254956	0.92593596578749	0.0690408161294118
ASH1L	55870	0.92593596578749	0.108617421301142
		0.92593601452789	0.107182021523038
DCAF16	54876	0.92593601452789	0.101733923983495
		0.92593601452789	-0.062922643720424
GNG12	55970	0.925940033776999	-0.173389024860947
SNHG17	388796	0.925940033776999	0.10760049254902
		0.926091469962085	0.0699777341928112
		0.926091469962085	-0.261994599878105
CD79A	973	0.926120141645351	0.368676864202614
CEBPE	1053	0.926120141645351	-0.150740383132517
		0.926120141645351	0.117257012657352
PIGT	51604	0.926121944923771	0.157391252522223
MCM6	4175	0.926151672196784	-0.186705436163727
SDHAF3	57001	0.926151672196784	0.143464411079576
CPXM1	56265	0.926151672196784	-0.25876924472451
		0.926151672196784	-0.0493787557428105
PROS1	5627	0.926151672196784	0.261587802107681
ZNF652	22834	0.926151672196784	0.118224637112092
FNBP1	23048	0.926151672196784	-0.17027496862157
		0.926151672196784	0.0813240932450969
SLC34A3	142680	0.926151672196784	-0.0693773394248387
VWA7	80737	0.926151672196784	-0.0659792453872541
		0.926151672196784	-0.165858228381047
FFAR3	2865	0.926151672196784	-0.0858874882794129
HPS3	84343	0.926151672196784	0.154196826576306
		0.926159915870634	0.108894399558987
		0.92616795339407	0.146822243631045
ZNF444	55311	0.92616795339407	-0.0688740185334966
DET1	55070	0.926179471808023	0.120804047320261
ANK1	286	0.926299791528379	0.218825536978267
ISLR	3671	0.926299791528379	-0.0868601168254903
		0.926316477894468	-0.199469289869283
BNIP3	664	0.926338102974279	0.222263173294772
ANKRD30BL	554226	0.926366568261709	-0.150990869187909
		0.926401824647797	-0.0868393838416663
CLINT1	9685	0.926407857318214	0.0876602379656823
NRDE2	55051	0.926429701386113	0.0964432077627455
		0.926429701386113	0.0435283667867652
		0.92645842193945	0.0691358604001633
		0.92648514748185	-0.0315482481086597
RGCC	28984	0.926561339110687	0.266958246097223
		0.926574565155848	0.171987388273693
		0.926574565155848	0.0361731311375815
DIO3OS	64150	0.926574565155848	0.0675733506220588
NUDT18	79873	0.926574565155848	0.0721803561281043
		0.926593772797121	0.0552532032906865
		0.926640829501666	0.166040010404248
FAIM2	23017	0.926640829501666	0.0584384434691154
HSPB3	8988	0.926640829501666	-0.086019650322875
PIK3CB	5291	0.926640829501666	0.179977459668464
		0.926640829501666	0.210646986310786
STRA8	346673	0.926640829501666	0.0640201534782681
PLPPR2	64748	0.926640829501666	-0.109974896831372
		0.926640829501666	-0.184109317087255
CCDC168	643677	0.926640829501666	-0.0756285081799026
DCAF8L1	139425	0.926640829501666	0.0821734561562084
		0.926640829501666	-0.0389564208939541
		0.926640829501666	0.135860910651308
		0.926640829501666	-0.224483901643462
		0.926640829501666	-0.116246866017647
FJX1	24147	0.926640829501666	-0.169256097622712
GCNT4	51301	0.926668598183591	-0.278878235520261
		0.926677268129386	0.0889985556331681
		0.926742727731726	-0.0690803590357838
		0.926742727731726	-0.112428182765034
		0.926742727731726	0.101873814018465
B4GALNT1	2583	0.926879868306306	-0.106015182428266
ADGRL2	23266	0.926879868306306	0.0751200802473861
		0.927009753856776	-0.0948113122709144
SIX3	6496	0.927075459619068	-0.098872797426143
		0.927105566021245	0.0888955589062088
NUDT7	283927	0.927105566021245	0.175881963660131
RSPRY1	89970	0.927186553686921	0.0996053310057183
ANP32D	23519	0.927186553686921	0.0697860963459158
CDKN1C	1028	0.927186553686921	0.0767230596731991
KCNN3	3782	0.927186553686921	-0.0655953293521252
CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11	100507170///728096///728090///728082///728075///728072///728062///728049///728042///728036///653282///643311///255313	0.927186553686921	0.0845797172210787
		0.927186553686921	-0.203340509361273
KCNH6	81033	0.927186553686921	-0.0650201068160134
		0.927186553686921	0.1457957690183
DECR1	1666	0.927229584674674	-0.110632070419115
		0.927229584674674	-0.0803162015204246
		0.927269779716659	-0.0451300526259804
SNW1	22938	0.927269779716659	0.105979151846411
KDELR2	11014	0.927269779716659	-0.117037589695258
INO80E	283899	0.927269779716659	-0.0695902059995088
LINC01565	23434	0.927269779716659	-0.0783032496112748
KAT7	11143	0.927269779716659	0.0642285757436269
		0.927280204198278	-0.131019422060293
LOC107133515///LRRC37BP1///LRRC37B	107133515///147172///114659	0.927393289471862	-0.142264260416828
RBM33	155435	0.927402806289981	0.0765197506449349
SLC7A14	57709	0.927402806289981	0.0630433822439551
		0.927471082856856	-0.0309692921109468
HOXC13	3229	0.927548700979909	-0.0683238392498362
MPC2	25874	0.927563061374591	0.108742217121567
ZFHX3	463	0.927648806894081	0.161440151103268
MCPH1	79648	0.927749315565351	0.0914028049467337
OTOS	150677	0.927749315565351	0.0796708297179736
		0.927759872764897	0.0353755717464059
		0.927759872764897	-0.0890719834156859
		0.927759872764897	0.139936958324347
ACSL5	51703	0.927804094071934	0.21919489538562
EXT2	2132	0.927804094071934	0.0846138406567016
CYTH4	27128	0.927804094071934	0.214854578909641
HSPB2-C11orf52///HSPB2	100528019///3316	0.927804094071934	0.0745531698374187
LOC100289656///DEXI	100289656///28955	0.927804094071934	-0.131534447926958
		0.927804094071934	-0.074449251301143
		0.927817944814815	-0.0523059080892163
MRGPRX3	117195	0.927817944814815	-0.0895702592921568
PHLDB3	653583	0.927817944814815	-0.0816705442576797
PCDHB8	56128	0.927817944814815	-0.107044340845915
SNORA8///TAF1D	654320///79101	0.927817944814815	-0.15242433693105
		0.927817944814815	-0.0575074664462409
		0.927838604867287	0.114994155618464
		0.927838604867287	-0.0507622349354575
		0.927910723640406	-0.130338417997058
TRHDE	29953	0.927910723640406	-0.122406619791994
		0.927922116614371	0.08989063538219
C15orf56	644809	0.927922116614371	-0.0633007756390507
		0.927922116614371	0.0820043687642169
CXXC5	51523	0.928050556174705	-0.14717851655327
TMEM262	100130348	0.928050556174705	-0.076830082651961
PLTP	5360	0.928050556174705	0.22150250921291
NKAIN4	128414	0.928050556174705	0.200684192893138
TMEM53	79639	0.928050556174705	-0.125537693887419
		0.928050556174705	0.11782406627255
		0.928050556174705	0.0620296275228762
MAP9	79884	0.928050556174705	-0.112845692179085
		0.928096317491108	-0.10431004593464
POM121L10P///POM121L8P///POM121L9P///POM121L1P	646074///29797///29774///25812	0.928096317491108	-0.219764708333335
ERGIC3	51614	0.928096317491108	-0.0772442427743449
		0.928096317491108	-0.117300287273202
		0.928096317491108	-0.0759556235254886
SCIN	85477	0.928096317491108	0.125763601891177
		0.928096317491108	-0.170604580449019
C1orf74	148304	0.928157155414384	-0.106383163605882
		0.928275132853913	-0.0714697265735298
TMEM249///FBXL6	340393///26233	0.928275132853913	-0.0633556508013084
		0.92839492161891	0.259335934648529
TOMM70	9868	0.92839492161891	-0.122387603945588
DPF2	5977	0.92839492161891	0.0900594466558822
NUBP2	10101	0.92839492161891	-0.115753292355718
RPA4	29935	0.928411999276578	-0.140133741009803
OR5E1P	26343	0.928633080619867	-0.0988461814382342
FAM92A1P2	403315	0.928633080619867	0.0666531220741824
		0.928784416971272	-0.0727805168782671
ZNF45	7596	0.928784416971272	0.118873291274183
NTN3	4917	0.928927281066362	0.0610118082472226
IFT74	80173	0.928932012121023	0.158516690305391
OBSL1	23363	0.928951053397031	0.101451526316829
DDX56	54606	0.928951053397031	0.0724612944699343
PVR	5817	0.928951053397031	0.13010143983938
NOS1	4842	0.928951053397031	0.0735204086116021
ACAD8	27034	0.928951053397031	-0.0905735928934641
NPIPB9///NPIPB5///NPIPB6///NPIPB3	100507607///100132247///728741///23117	0.92899109462124	0.198697138368138
		0.929016942525375	0.0545803524223869
PGBD4	161779	0.929016942525375	0.0859861761349681
ADCY10	55811	0.92905762374983	-0.0517824459686267
PRH1-PRR4///PRH1	100533464///5554	0.92905762374983	0.10980883849624
AP1M2	10053	0.92905762374983	-0.0657828923517987
		0.92905762374983	0.151290833420916
SNORD115-38	100033812	0.929058295769588	0.0383778204336598
LINC01558	26238	0.929079187270599	-0.103624848273201
GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A	100132979///100132565///729786///653061///643699///440270///390535///283768///23015	0.929079187270599	0.11292465128366
		0.929079187270599	-0.0856051565102938
		0.929079187270599	-0.0386820124622549
NUDT22///NUDT22	84304///84304	0.929079187270599	0.0772099088789204
ADH1C	126	0.929079187270599	0.0730682950821899
ADAMTS5	11096	0.929079187270599	0.0718524220289223
		0.929079187270599	-0.0996140286392144
		0.929079187270599	0.038883327814216
		0.929079187270599	-0.0708766862040857
		0.929164007598182	-0.137659826925326
EFCAB2	84288	0.929166020808618	-0.182725004308497
PLA2G1B	5319	0.929166020808618	0.0996930309214044
PNPLA6	10908	0.929166020808618	0.0799241069931371
		0.92919154780894	-0.10834754574085
REST	5978	0.929192247770775	0.0739405936962427
		0.929192247770775	0.07495758328497
		0.929317654396763	-0.069828697304902
		0.929317654396763	-0.0993131460424816
A4GNT	51146	0.929317654396763	0.0617777687810466
GBAP1	2630	0.929317654396763	-0.139537865518463
		0.929373962371648	0.0826982757655221
		0.929373962371648	0.0971419526676458
		0.929373962371648	-0.0814853281553911
		0.929469376739792	0.196932790534641
MTMR3	8897	0.929469376739792	0.0823164185281051
		0.929469376739792	0.0485047961220593
ADAM18	8749	0.929469376739792	0.0489905751699351
		0.929486899964941	0.123321471843953
		0.929486899964941	-0.180815763746402
		0.929575276503736	0.0999270165895423
LINC01597///FAM27B	400841///100133121	0.929593373508674	-0.0981853606395431
HAGHL	84264	0.929613301546361	-0.0725218417625806
		0.929628142235411	-0.0743811830593137
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	729423///728643///664721///664709///144983///3178	0.929628142235411	-0.138491500375821
LOC652276	652276	0.929628142235411	-0.105461072795753
		0.929628142235411	-0.157968923317648
ANKRD30BL	554226	0.929628142235411	-0.0795420166957523
FBXL12	54850	0.929628142235411	0.0837146307816994
MRC2	9902	0.929628142235411	0.134157221044117
NIT2	56954	0.929628142235411	0.175143603580395
MARK1	4139	0.929628142235411	-0.138287102719771
ZNF254	9534	0.929628142235411	0.191471192299674
ATP13A2	23400	0.929628142235411	-0.121221780814706
MFAP3	4238	0.929628142235411	-0.133608448957028
SLC18B1	116843	0.929628142235411	-0.240175894606045
TDH	157739	0.929628142235411	0.0838323419859481
EDN3	1908	0.929727298576582	0.0813422127372547
C4orf17	84103	0.929789016026979	0.0596668948084966
TRPA1	8989	0.92985530114118	-0.0539752359013073
		0.92985530114118	-0.116140739866176
PRR13	54458	0.929884805452706	0.181066424944935
PTPRK	5796	0.929893454622465	0.332421415630719
GRAMD2	196996	0.929893454622465	0.0679791919205881
		0.929969838057845	0.0554972493379089
SPRYD3	84926	0.929969838057845	0.0848695744392165
		0.929969838057845	-0.167140055844936
		0.929980064310678	0.10565289109379
SPCS1	28972	0.929980064310678	0.0880906583911756
LSM7	51690	0.929980064310678	-0.114202483573039
TMED6	146456	0.929996360924812	-0.189091173507678
DUX4	100288687	0.929996360924812	0.113799430149347
HYPM	25763	0.929996360924812	-0.0740802703225496
CA6	765	0.929996360924812	0.129752582474836
MGAT4EP	641515	0.929996360924812	0.0665776294356206
		0.929996360924812	-0.146550382156862
		0.929996360924812	0.0542991346057184
MIR504	574507	0.929996360924812	-0.105397988167973
PABPC1L2B///PABPC1L2A	645974///340529	0.930026893186424	-0.0792778871743449
HLA-H///HLA-C///HLA-B///HLA-A///HLA-A	3136///3107///3106///3105///3105	0.930146966826927	-0.27196110773856
		0.930146966826927	-0.0464443678604578
		0.930146966826927	-0.0890387053212423
PCBP4	57060	0.930146966826927	-0.128652965726309
		0.930146966826927	-0.0807570847521228
SPATA17	128153	0.930146966826927	-0.075723673717647
		0.930171624645572	-0.212879773775164
PSAT1	29968	0.930171624645572	0.347215407817485
C8orf48	157773	0.930202146357438	-0.0648531414684648
		0.93035273107607	-0.036971033703431
DAP3	7818	0.930361232346436	0.120779458134479
C6	729	0.930361232346436	-0.0550460616294108
RMRP	6023	0.930361232346436	-0.117417649710616
		0.930361232346436	-0.111971042825163
XRCC2	7516	0.930361232346436	0.160719194206046
		0.930361232346436	-0.0503885612055557
CYFIP2	26999	0.930361232346436	-0.209355494252453
KRBOX4	55634	0.930466919912315	-0.150863377118954
SP4	6671	0.930466919912315	-0.126233725316667
OR1D5	8386	0.930466919912315	0.0854027774830062
SNORA33///SNORD101	594839///594837	0.930466919912315	0.231162820548037
TPSG1	25823	0.930466919912315	0.0655366346593134
		0.930466919912315	0.0390212197107846
ZCCHC11	23318	0.930466919912315	0.0976006897697719
		0.930466919912315	-0.15345573470425
SH2D4B	387694	0.930466919912315	0.241370069876144
		0.930466919912315	0.156129915455228
PSMD10	5716	0.930466919912315	0.210552354281044
		0.930466919912315	0.155328141677451
		0.930466919912315	0.0746714634313719
NDUFAF2	91942	0.930469084948145	0.0973997795464046
LINC00665	100506930	0.930469084948145	-0.212233603608007
		0.930469084948145	0.0718997545243472
		0.930469084948145	-0.0824917028354575
ARHGEF7	8874	0.930469084948145	0.110111246203921
		0.930469084948145	0.192527357531699
MESP1	55897	0.930469084948145	0.0854520957267981
C10orf53	282966	0.930469084948145	0.0616605353867659
FAM153C///FAM153A///FAM153B	653316///285596///202134	0.930469084948145	0.114697977931046
ERGIC1	57222	0.930469084948145	-0.172075750240525
		0.930469084948145	0.17435792859346
		0.930504050338123	-0.158681703031373
HIST1H2BK	85236	0.930504050338123	-0.342270743457028
IL17REL	400935	0.930507815745048	0.0552886631094758
LOC100288778///WASH1///WASH7P///WASH2P///WASH3P	100288778///100287171///653635///375260///374666	0.930553450096025	-0.0886260917375816
ZMYM2	7750	0.930809331923635	0.107628045430882
		0.930809331923635	0.152866584199185
		0.930846402960966	0.0806479530053927
TACR2	6865	0.930908770088166	-0.0744020435120909
		0.930984456703859	-0.0696385482382365
CNBD2	140894	0.931006905156378	0.0568342862405231
SAA2	6289	0.931133794719758	0.0803122258527789
LOC100130815	100130815	0.931133794719758	-0.0623641351400326
TPH1	7166	0.931133794719758	0.143384215846405
RPUSD3	285367	0.931133794719758	0.108953821066669
RAB27B	5874	0.931133794719758	-0.311525052612091
		0.931133794719758	-0.167348085133004
PIK3C3	5289	0.931133794719758	0.135612181624671
DES	1674	0.931133794719758	-0.0629339069186283
OR7G3	390883	0.931133794719758	0.0614601140165028
ZNF423	23090	0.931133794719758	-0.195391208063727
FOXN3-AS2	29018	0.931133794719758	0.0696553110666667
GPX2	2877	0.931133794719758	0.0584221834225511
CXXC1	30827	0.931133794719758	-0.0738452147982045
		0.931133794719758	0.111698861665362
OSBPL1A	114876	0.931133794719758	-0.21315842759951
ARL2-SNX15///ARL2	100528018///402	0.931133794719758	-0.125248707521896
IRF2BP2	359948	0.931133794719758	0.0976205042522906
		0.931133794719758	-0.201418275161274
		0.931133794719758	-0.0738519264761419
CHEK2	11200	0.931210740280139	-0.14533827262026
RNF25	64320	0.931210740280139	-0.0745330853720594
		0.931210740280139	-0.0618137923303914
NMNAT1	64802	0.931217853846313	-0.117914152166668
CKS1B	1163	0.931217853846313	-0.161676114299838
		0.931228455358971	0.168498333272059
ANAPC10	10393	0.931228455358971	-0.0955817018622565
		0.931228455358971	0.0733098250014712
		0.931228455358971	0.0930037083078448
FUT6	2528	0.931228455358971	0.061961237408009
OGG1	4968	0.931228455358971	-0.0837597822483644
		0.931228455358971	-0.120022501931372
RCSD1	92241	0.931228455358971	-0.164598583185951
NTMT1	28989	0.931286405131792	0.120260578986437
LOC400499	400499	0.931286405131792	0.085985384527449
LY6G6D	58530	0.931286405131792	0.0951747974411776
C2orf76	130355	0.931286405131792	0.089998318886602
		0.931286405131792	0.0737306774225499
PIGB	9488	0.931286405131792	0.138633777601634
		0.931286405131792	-0.0611092528267965
		0.931286405131792	0.10726816565621
		0.931286405131792	0.0322209826315363
HPS4	89781	0.931286405131792	-0.211280093993794
		0.931286405131792	-0.0799755720472217
		0.931286405131792	0.108951429165849
ARID3C	138715	0.931286405131792	0.0788068037655218
		0.931286405131792	-0.0772496861970575
		0.931286405131792	0.125683350855392
VSIG10L	147645	0.931286405131792	-0.0636755567583327
HLA-H///HLA-B///HLA-A///HLA-B///HLA-A	3136///3106///3105///3106///3105	0.931286405131792	-0.172725434779087
C19orf66	55337	0.931286405131792	0.119096862845262
		0.931322145175105	-0.159919242329247
SNORD13P3	6078	0.931322145175105	-0.421953250874999
SIAH3	283514	0.931322145175105	-0.0900579106263075
NUGGC	389643	0.931322145175105	-0.10490648012206
FAM207A	85395	0.931322145175105	0.114138202414376
ADAMTS17	170691	0.931322145175105	0.160919113005392
DIP2C	22982	0.931322145175105	0.175110243555393
TCTN1	79600	0.931322145175105	-0.098748213940687
HRNR///RPTN	388697///126638	0.931322145175105	-0.0666071498999989
ITIH3	3699	0.931322145175105	0.120428905742155
		0.931322145175105	-0.0894978449168295
NCOA4	8031	0.931322145175105	0.113457368596409
CTSO	1519	0.931322145175105	-0.180673462623691
		0.931322145175105	0.064111355810621
		0.931322145175105	0.0720805288872572
CLHC1	130162	0.931322145175105	-0.119154263986436
		0.931322145175105	0.172584807504411
KIAA0430	9665	0.931322145175105	-0.0939667257281069
SH2D4A	63898	0.931322145175105	0.129041804055882
		0.931322145175105	-0.0621014481013074
		0.931322145175105	-0.0463668299937905
BCL3	602	0.931322145175105	0.14000021466585
NPR1	4881	0.931322145175105	-0.173909418169282
		0.931322145175105	0.109320889276961
OR13G1	441933	0.931322145175105	-0.0510415031578422
OR11H4	390442	0.931322145175105	0.0492218423607831
SNORA70C	100124538	0.931322145175105	-0.0833466109357852
OR2T35///OR2T2	403244///401992	0.931322145175105	-0.081266220999674
		0.931322145175105	0.082519705019608
CA7	766	0.931322145175105	-0.0608301407009804
SRM	6723	0.931322145175105	0.103768355684641
DMBX1	127343	0.931322145175105	-0.0671846028382346
FBXO47	494188	0.931322145175105	-0.0455667190839866
XAGE1B///XAGE1E	653220///653067	0.931322145175105	-0.180095427920916
